textID,text,selected_text,sentiment,label
646a2866e0, i`all believe it when i see it ,believe,positive,2
ec543e2e3e,"so i am drawing pictures to show how much i miss him. can anyone blame me, hes 4 hours away from me ",im drawing pictures to show how much i miss him.,negative,0
63a9b04121,"slightly burnt challah  the proof is in the eating`, though... ",burnt,negative,0
08606f36d1, ironclad determination? ,ironclad determination?,positive,2
127b2ac78c," i can`t, i`m studying so i don`t fail  come over, i`all make you some tortellini or chicken or a chicken salad. ","I can`t, I`m studying so I don`t fail  Come over, I`ll make u some tortellini or chicken or a chicken salad.",neutral,1
829e2b094d,it`s pissing me off and not letting me follow erica ,It`s pissing me off and not letting me follow ericka,negative,0
91c3b35d2b, thanks and cheers back at you. ,Thanks,positive,2
61813349f7,ofcourse they wait until the last minute to run an experiment at work...that i have to supervise. aka i do not get to leave work on time. ,ofcourse they wait until the last minute to run an experiment at work...that I have to supervise. aka i dont get to leave work on time.,neutral,1
5c916f3364,i can`t help it if i`m a grammar nazi! ,I can`t help it if I`m a GRAMMAR NAZI!,neutral,1
0bb896a8fe,recording new songs ,Recording new songs,neutral,1
65a56799b9, laughing out loud y??? .. trashed the kitchen ? ,trashed,negative,0
3a5d56bece,oh thank god!  so sad that i`m this happy. ,Oh thank god!  so sad that I`m this happy.,neutral,1
f3ee466f12, kudos! love some homemade french toast! ,love,positive,2
77b1f297a3,"  thank you, i was aware,  2 day festival -multi bands - but ga i can`t do any more.  must wait for a sit down concert ",I can`t do any mor,negative,0
80c4f99a8b,lot of new pictures tweets  ; some really old some new. check out the new ones if you wish . tweet.  http://twitpic.com/4wtyj ,alot of new pictures tweets  ; some really old some new. check out the new ones if you wish . Tweeeet. http://twitpic.com/4wtyj,neutral,1
5f5d91eabc,"-jay-z, brothers back from from prom ","Shhhweeeet-jay-z, bros back from from prom",neutral,1
30c38fa0da, sweet .. england becoming lamer and lamer since you guys left ,sweet .. Englands becoming lamer and lamer since you guys left,neutral,1
2a13c263b4,  happy mothers day!! **** ,Happy,positive,2
7f1d2525ba," should work fine, as far as i know. *shrug*   maybe send a tweet to ? ","Should work fine, as far as I know. *shrug*   Maybe send a tweet to",neutral,1
9ab90ac450,"o/*\o (high five) to all of our fans! it`s finally here! i`all write up a fancy news post shortly, wanted to get the mod itself out as soon as possible ",(high five) to all of our fans!,positive,2
46ca732ac4,him..you can`t judge a book by looking at its cover ,Hmm..You can`t judge a book by looking at its cover,neutral,1
42c51af9ad,yummy chocolate cake..wish even i got one for my b`day!!   anybody listening??? ,yummy chocolate cake..wish even i got one for my b`day!!,positive,2
be89d69b8f,hubby is snoring!  but i still love him ,hubby is snoring!  but I still love him,neutral,1
6d2cc126e0," great interview, your videos are my favorite on youtube ",great,positive,2
0532fd94e7,just found out i have to leave my lovely flat!! and been waiting 2.5 hours for a plumber. still no job news.  not a good day ,Just found out I have to leave my lovely flat!! And been waiting 2.5 hours for a plumber. Still no job news.  Not a good day,neutral,1
5f2c569776,mikey i`m bored ,bored,negative,0
fe31e2ee51,ya could hit me up on aim or here because i am mad bored putting 2 do ,i am mad bored,negative,0
c64dec7448,#  5 weeks tomorrow since giving up !!!!               - i do not want to talk about it ,YAAAAAAYY!,positive,2
d0db23ab78,its already been a crazy morning and its only 1030 ,Its already been a crazy morning and its ONLY 1030,neutral,1
a5e5a0a304,senora is having a 75% off sale. and i`m so broke  life isn`t fair. ,I`m so broke  Life isn`t fair.,negative,0
0e8673a9ac,. ... and now i wish i hadn`t ,now I wish I hadn`t,negative,0
8dfe171cfe,finally made it to up licks in coolidge corner for some oreo soft serve    http://twitpic.com/4w9pe ,Finally made it to,positive,2
c46ff87273," why, hello there  how`s life on the other side of the screen? ","why, hello there  How`s life on the other side of the screen?",neutral,1
32b4a2e2ae,"going crazy, the pain is unbearable..& i got to wait till thursday!? ","going crazy, the pain is unbearable..& i gotta wait till thursday!?",negative,0
1e8fe80d40, i made my parents add you guys on the family myspace...they were impressed by the song. ,impressed,positive,2
90e05e4626,i received some excellent birthday presents!  party was the usual success. ,excellent,positive,2
4044f7e33d,"nothin better then riding in a car with your sister while blasting the, cab and lady gaga so loud you cannot hear yourself screaming the lyrics ","Nothin better then ridin in a car with your sister while blasting TH, CB and Lady Gaga so loud you cant hear yourself screamin the lyrics",positive,2
16e4be5a1e,its too early to be up! wishes i could sleep in today ,wishes,positive,2
c191ad4ddd,just took my i see photo!looks good  -  http://tweet.sg ,good,positive,2
90e83b1142," i would, but i don`t know how to do it from the phone... ","i would, but i don`t know how to do it from the phone...",neutral,1
c1ca9236b0,aww man.  arrived. how-to guide-less ,Aww man.  arrived. How-To Guide-less,neutral,1
02cfbffb94, i will ,i will,neutral,1
b87171a4f1,sweep sweep haha ,tweep tweep haha,neutral,1
6df42eca8b,  does anyone update the  google calendar with ?  looks like i`ve missed a few ,Does anyone update the photowalkingutah google calendar with photowalks?  Looks like I`ve missed a few,neutral,1
8c044b57aa, ah that is where i go the 6 year old fact. good old radio one!  what exams do you have tomorrow? ,good,positive,2
93d46ca978, when you haven`t had one in over a week! that was a really mean joke he just played on me! ,mean,negative,0
038dc1dce1, i hear you sister!!    same here. ,I hear you sister!!    Same her,neutral,1
66f49ba7d6,  win the powerball jackpot then impose your formidable will upon the weather ,impose your formidable will,positive,2
20486c94d2,   why!!!! you have to bring it to you 24/7 like the _team ,why!!!! u have to bring it to you 24/7 like the _team,neutral,1
09d13c20bf, it can only get better. ,it can only get better.,positive,2
6705942f3d, why do you hate me!? ,why do you hate me!?,negative,0
2ef8eee713," i love my mom, she`s the best mom on the planet ","I love my mom, she`s the best mom on the planet",positive,2
ba6f4944cd,@  its really cute. one of my favorites. ,cute.,positive,2
6187121db2," no, def rubbish tonight ",rubbish,negative,0
a190e27094,expected a  content on m$ vine site  http://www.vine.net/default.aspx  ... they realized the reach of flash laughing out loud ,Expected a Silverlight content on M$ Vine site http://www.vine.net/default.aspx ... they realized the reach of Flash LOL,neutral,1
c4237b9f01,o ok..i am jealous..i wish i was in bed ,o ok..im jealous..i wish I was in bed,neutral,1
bbd9008d6d, in butcher`s class?! i cried too! ,i cried too!,negative,0
196a880f90,  i am going to my laws tonight.  hopefully my new niece will be there!  who needs kids when my laws have them all for me! ,.  hopefull,positive,2
f23981aaba,"i`m struggling today...nola woke up at 3:30, so i`m running on no sleep. ",struggling,negative,0
49fdfc3d3b, /agrees ,/agrees,neutral,1
da3ec8cf49,loves my new twitter background...my two hero...wichitawx and !  haha ,loves,positive,2
a8227753df,ah yes the obligations of a vampire kept me away from twitter.but now i`m back & will try 2 update as much as possible.i lost a donor ,lost,negative,0
d614edff9e, i would but i`m afraid i got two left feet ,I`m afraid,negative,0
acdf2a77d4,heavy where`d my tweet go?  *shouts to  because her lists are always amazing! ,e always amazing,positive,2
bdef20bbcd,open office writer is weird. i need word to open word documents correctly ,Open office 'writer' is weird.,negative,0
85453272a9," i recommended .net, i guess since they bought something from you they featured you. hopefully it brings in more business ",Hopefully,positive,2
42bcc63043,"going to bed, busy day tomorrow...happy mother`s day madre! te amo! ",Happy Mother`s Day,positive,2
a1975f51a0, haha!  i`m convinced you`d be great at it. ,e great at it,positive,2
bc441d9460,my lesson is finally done for tomorrow morning. i am looking forward to speaking to the high schoolers on dating. ,looking forward,positive,2
653cf8e5a6,just got home from a . had a good time. can`t wait for my birthday in 7 days! ,had a good time.,positive,2
2de1730b7a,just ate at chipotle... ate more than i usually do... now i`m ew full... not content full but ew full... ,Just ate at chipolte... Ate more than i usually do... Now i`m ew full... Not content full but ew full..,neutral,1
0f8195c613,"but now talking about today, oh my goodness! problems, problems, problems. about love, money, math, parents.....that`s enough, isn`****? ","problems,",negative,0
e0ab38d130,almost done with my first day at the spa...i missed this place! then headed to fort collins to close down casa de kent ,almost done with my first day at the spa...I missed this place! Then headed to Fort Collins to close down casa de kent,neutral,1
419017abe3,the low point: a poor pigeon outside my building isn`t capable of flying. it`s just wandering up and down the sidewalk. so sad ,a poor pigeon,negative,0
d86c27f2c4," yeah, it`s tragic  i need a haircut ",it`s tragic,negative,0
7ca6bfaf9b,"wishing laying on my side wasn`t the only comfortable position, i am tired of laying ",tired,negative,0
2553d377c0,i hate pa ,I hate PC,negative,0
c6e33aba8f,  http://twitpic.com/4jbba  - oh someone likes to play with their food.... heeded ,likes,positive,2
cf68fcbbce, very cool ,very cool,neutral,1
9dd2edd0fd,"i`m actually starting to quite like lily allen and her music, to be honest. ","o quite like lily allen and her music, to be honest.",positive,2
6d3447041e, that`s great! i will have to do the same as i was forced to miss it. i had to leave for work. ,That`s great! I will have to do the same as I was forced to miss it. I had to leave for work.,neutral,1
a60a993e5d,  i like it! ,I like,positive,2
07c231cf30,refusing to accept that the us holiday is over. heading to goodies onboard  diner in um ... hove... ,Refusing,negative,0
411eb100ac,"success! after much grumbling about how we always waste money on useless gifts, mum sees the ipod nano and loves it ","success! after much grumbling abt how we always waste money on useless gifts, mum sees the ipod nano and loves it",neutral,1
7b1ecda317, adam amber + new moon traitor = good evening. too bad my cable is off as of friday ,Too bad my cable is off as of friday,negative,0
ab56a23211,woke up early!! dang man i know i`m not going back to sleep ,Woke up early!! Dang man I know i`m not going back to sleep,neutral,1
856f20c8f2,after hearing susan boyle sing she came off as the most beautiful person i`d ever seen. i feel bad for my first impression though ,After hearing susan boyle sing she came off as the most beautiful person i`d ever seen. i feel bad for my first impression though,neutral,1
5ff21f0b2a,just watched star trek. a+! that was so well done. i think i`m down to see it again. who wants to join me? ,well done.,positive,2
e9ad937f82,_fly laughing out loud nah ! of course you`all get the did first since you`ve already ordered it. i`all sign up to bobo on tuesday then! laughing out loud  **** ,_McFly LOL nah ! of course you`ll get the DVD first since you`ve already ordered it. i`ll sign up to Bebo on Tuesday then! lol  ****,neutral,1
